status,model_id,sample_id,video_id,frame_idx,text_type,reference,prediction_full,prediction_crop,iou,detected,load_time_sec,latency_full_sec,latency_crop_sec,vram_peak_gb,ram_delta_gb,cer_strict_full,wer_strict_full,cer_norm_full,wer_norm_full,exact_strict_full,exact_norm_full,cer_strict_crop,wer_strict_crop,cer_norm_crop,wer_norm_crop,exact_strict_crop,exact_norm_crop
OK,paddleocr_v5_mobile,ocr_L29_V004_04,L29_V004,2798,dynamic_overlay,Gác kèo,Gác kèo Ong,Gác kèo,0.4822893481717011,True,9.429357699998944,0.0461332000013499,0.0179086000025563,1.2603416442871094,0.0,0.5714285714285714,0.5,0.5714285714285714,0.5,False,False,0.0,0.0,0.0,0.0,True,True
OK,paddleocr_v5_mobile,ocr_L29_V004_05,L29_V004,6611,dynamic_overlay,ĐÔI MẮT MÊ KÔNG,MEKONG,,0.8387096774193549,True,9.429357699998944,0.0471151000019745,0.0076509999998961,1.2603416442871094,3.814697265625e-06,0.7333333333333333,1.0,0.7333333333333333,1.0,False,False,1.0,1.0,1.0,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V004_06,L29_V004,8505,no_text,,HTV,HTV Online V,0.00583984375,True,9.429357699998944,0.0441054000002623,0.0439905999992333,1.2603416442871094,0.0,1.0,1.0,1.0,1.0,False,False,1.0,1.0,1.0,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V004_07,L29_V004,12184,dynamic_overlay,ĐÔI MẮT MÊ KÔNG,MEKONG,DÔI MAT MEKKON,0.6970343503307019,True,9.429357699998944,0.0480717999998887,0.0208141000002797,1.2603416442871094,3.814697265625e-06,0.7333333333333333,1.0,0.7333333333333333,1.0,False,False,0.4,1.0,0.4,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V004_08,L29_V004,12420,dynamic_overlay,MẮT,DÔI MAT,MAT,0.4254457050243111,True,9.429357699998944,0.0493026000003737,0.0152616000013949,1.2603416442871094,1.9073486328125e-05,1.6666666666666667,2.0,1.6666666666666667,2.0,False,False,0.3333333333333333,1.0,0.3333333333333333,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V004_09,L29_V004,15525,dynamic_overlay,ĐÔI MẮT MÊ KÔNG,MEKONGM,MEKON,0.8412914961346066,True,9.429357699998944,0.0484297000002698,0.0124398999978438,1.2603416442871094,3.814697265625e-06,0.8,1.0,0.8,1.0,False,False,0.8,1.0,0.8,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V004_10,L29_V004,21541,dynamic_overlay,MẮT,DÔI MAT,MAT,0.3888888888888889,True,9.429357699998944,0.0507913000001281,0.0162199000005784,1.2603416442871094,0.0,1.6666666666666667,2.0,1.6666666666666667,2.0,False,False,0.3333333333333333,1.0,0.3333333333333333,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V004_11,L29_V004,22823,no_text,,HTV,HTV Online,0.0051605902777777,True,9.429357699998944,0.0452609000021766,0.0424734999978682,1.2603416442871094,3.814697265625e-06,1.0,1.0,1.0,1.0,False,False,1.0,1.0,1.0,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V004_12,L29_V004,25245,dynamic_overlay,Người gác kèo ong,Ngưi gác kèo Ong  Cà Mau,Ngưòi gác kèo Ong,0.5912520132237009,True,9.429357699998944,0.0594538000004831,0.0310998999993898,1.2603416442871094,0.0105056762695312,0.5882352941176471,1.0,0.4705882352941176,0.75,False,False,0.1176470588235294,0.5,0.0588235294117647,0.25,False,False
OK,paddleocr_v5_mobile,ocr_L29_V008_01,L29_V008,540,static_text,ĐÔI MẮT,ĐÔI MT,ĐÔI MT,0.8098603122432211,True,9.429357699998944,0.0495590999998967,0.0229631000001973,1.2603416442871094,0.0050849914550781,0.1428571428571428,0.5,0.1428571428571428,0.5,False,False,0.1428571428571428,0.5,0.1428571428571428,0.5,False,False
OK,paddleocr_v5_mobile,ocr_L29_V008_02,L29_V008,1328,no_text,,Online,ATV Online,0.0049045138888888,True,9.429357699998944,0.0456498999992618,0.0437849000009009,1.2603416442871094,0.0015068054199218,1.0,1.0,1.0,1.0,False,False,1.0,1.0,1.0,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V008_03,L29_V008,2625,dynamic_overlay,Làng tôm khô Rạch Gốc,Làng tôm khô Rch Gc,Làng tôm khô Rch Gc,0.8973625158541741,True,9.429357699998944,0.0534043999978166,0.0326329999988956,1.2603416442871094,3.0517578125e-05,0.0952380952380952,0.4,0.0952380952380952,0.4,False,False,0.0952380952380952,0.4,0.0952380952380952,0.4,False,False
OK,paddleocr_v5_mobile,ocr_L29_V008_04,L29_V008,5459,static_text,24898,CM98898TS,8898,0.5042865584075429,True,9.429357699998944,0.0533780999976443,0.0210293999989517,1.2603416442871094,1.52587890625e-05,1.2,1.0,1.2,1.0,False,False,0.4,1.0,0.4,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V008_05,L29_V008,8640,static_text,TÀI,TAT,TALL,0.2189872712418302,True,9.429357699998944,0.0498930000030668,0.0192847999969671,1.2603416442871094,3.814697265625e-06,0.6666666666666666,1.0,0.6666666666666666,1.0,False,False,1.0,1.0,1.0,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V008_06,L29_V008,10935,dynamic_overlay,HOÀNG,HOÀNG LAM,HOÀNG,0.5125391642171105,True,9.429357699998944,0.0610368999987258,0.0121480000016163,1.2603416442871094,3.814697265625e-06,0.8,1.0,0.8,1.0,False,False,0.0,0.0,0.0,0.0,True,True
OK,paddleocr_v5_mobile,ocr_L29_V008_07,L29_V008,14310,dynamic_overlay,Làng tôm khô Rạch Gốc,Làng tôm khô Rch Gc,Làng tôm khô Rch Gc,0.7895676691729323,True,9.429357699998944,0.0597229999984847,0.0255710999990697,1.2603416442871094,0.0,0.0952380952380952,0.4,0.0952380952380952,0.4,False,False,0.0952380952380952,0.4,0.0952380952380952,0.4,False,False
OK,paddleocr_v5_mobile,ocr_L29_V008_08,L29_V008,15390,dynamic_overlay,ĐÔI MẮT MÊ KÔNG,DOI MAT,DÔI MÁT MEKONG,0.3066417006278224,True,9.429357699998944,0.058856999999989,0.0222304000017175,1.2603416442871094,1.1444091796875e-05,0.7333333333333333,1.0,0.7333333333333333,1.0,False,False,0.3333333333333333,1.0,0.3333333333333333,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V008_09,L29_V008,17820,dynamic_overlay,CM 28898,CM 98898 TS,CM.98898,0.684251933524628,True,9.429357699998944,0.0522873000008985,0.0191749000005074,1.2603416442871094,0.0,0.5,1.0,0.5,1.0,False,False,0.25,1.0,0.125,0.5,False,False
OK,paddleocr_v5_mobile,ocr_L29_V008_10,L29_V008,21330,dynamic_overlay,ĐÔI MẮT MÊ KÔNG,MEKONGCC,ĐÔIMAT MEKONG,0.6731506849315069,True,9.429357699998944,0.0488267999971867,0.0123934000002918,1.2603416442871094,0.0,0.8666666666666667,1.0,0.8666666666666667,1.0,False,False,0.3333333333333333,1.0,0.3333333333333333,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V008_11,L29_V008,23625,dynamic_overlay,ĐÔI MẮT MÊ KÔNG,EKONG,DÔLMAT MEKONG,0.6599500156201187,True,9.429357699998944,0.0625531000005139,0.013034499999776,1.2603416442871094,0.0,0.8,1.0,0.8,1.0,False,False,0.4666666666666667,1.0,0.4666666666666667,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V008_12,L29_V008,26460,static_text,ĐÀI TRUYỀN HÌNH TP. HỒ CHÍ MINH,ĐÀI TRUYN HİNH TP. H CHÍ MINH,ĐÀI TRUYN HÌNH TP. H CH MINH,0.8580593424218124,True,9.429357699998944,0.0503459999999904,0.014200499997969,1.2603416442871094,0.0,0.0967741935483871,0.4285714285714285,0.1333333333333333,0.5714285714285714,False,False,0.0967741935483871,0.4285714285714285,0.1,0.4285714285714285,False,False
OK,paddleocr_v5_mobile,ocr_L29_V012_01,L29_V012,734,static_text,U MINH HẠ NATIONAL PARK,U MINH HA NATIONAL PARK,U MINH HA NATIONAL PARK,0.9264201296225696,True,9.429357699998944,0.0823042999982135,0.0274291999994602,1.2603416442871094,1.1444091796875e-05,0.0434782608695652,0.2,0.0434782608695652,0.2,False,False,0.0434782608695652,0.2,0.0434782608695652,0.2,False,False
OK,paddleocr_v5_mobile,ocr_L29_V012_02,L29_V012,1215,static_text,FuT,LÊ PRÁT,FRAT,0.552901023890785,True,9.429357699998944,0.0527070999996794,0.0119467999975313,1.2603416442871094,0.0,2.0,2.0,2.0,2.0,False,False,0.6666666666666666,1.0,0.6666666666666666,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V012_03,L29_V012,1285,no_text,,ATV,ATV Oniine,0.005517578125,True,9.429357699998944,0.046739699999307,0.0436331999990216,1.2603416442871094,0.0007667541503906,1.0,1.0,1.0,1.0,False,False,1.0,1.0,1.0,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V012_04,L29_V012,2295,dynamic_overlay,Dẫn chương trình,Dn chưong trinh,Dn chuong trinh,0.9210526315789472,True,9.429357699998944,0.0549302999970677,0.0215021000003616,1.2603416442871094,0.0,0.1875,1.0,0.1875,1.0,False,False,0.25,1.0,0.25,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V012_05,L29_V012,3915,dynamic_overlay,cổng cưới lá dừa,To tác cng cưi lá da,cuói lá dùa -,0.4144979203802733,True,9.429357699998944,0.0493148000023211,0.0202105999997002,1.2603416442871094,1.9073486328125e-05,0.5625,1.25,0.5625,1.25,False,False,0.625,1.0,0.5,0.75,False,False
OK,paddleocr_v5_mobile,ocr_L29_V012_06,L29_V012,6325,dynamic_overlay,ĐÔI MẮT MÊ KÔNG, EKONGG,EKONG UXOCMAV,0.9483126868859462,True,9.429357699998944,0.0490787000017007,0.0115877000025648,1.2603416442871094,0.0,0.8,1.0,0.8666666666666667,1.0,False,False,0.9333333333333332,1.0,0.9333333333333332,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V012_07,L29_V012,9793,dynamic_overlay,MEL,HTV,,0.0,True,9.429357699998944,0.0458923999976832,0.0059962000013911,1.2603416442871094,0.0,1.0,1.0,1.0,1.0,False,False,1.0,1.0,1.0,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V012_08,L29_V012,11205,dynamic_overlay,ĐÔI MẮT MÊ KÔNG,EKONG,EEKONG,0.8686054396142545,True,9.429357699998944,0.0491118999998434,0.0139603999996325,1.2603416442871094,3.814697265625e-06,0.8,1.0,0.8,1.0,False,False,0.8,1.0,0.8,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V012_09,L29_V012,16470,dynamic_overlay,ĐÔI MẮT,ĐÔIMT,DOLMA,0.8457609805924413,True,9.429357699998944,0.0508285999967483,0.0125421999982791,1.2603416442871094,7.62939453125e-06,0.2857142857142857,1.0,0.2857142857142857,1.0,False,False,0.8571428571428571,1.0,0.8571428571428571,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V012_10,L29_V012,19571,dynamic_overlay,ĐÔI MẮT MÊ KÔNG,DOI MAT,MEKKONG DOIMAI,0.1673458299375169,True,9.429357699998944,0.0463034999993396,0.0120154000032925,1.2603416442871094,3.0517578125e-05,0.7333333333333333,1.0,0.7333333333333333,1.0,False,False,0.9333333333333332,1.0,0.9333333333333332,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V012_11,L29_V012,22275,dynamic_overlay,ĐÔI MẮT,ĐI MAT,ĐÔI MT,0.7753378378378378,True,9.429357699998944,0.0592251999987638,0.0139484999999695,1.2603416442871094,3.814697265625e-06,0.2857142857142857,1.0,0.2857142857142857,1.0,False,False,0.1428571428571428,0.5,0.1428571428571428,0.5,False,False
OK,paddleocr_v5_mobile,ocr_L29_V012_12,L29_V012,26325,static_text,TMT Group,TMT Groud,TMT Groud,0.8731582319026265,True,9.429357699998944,0.0649488000017299,0.0125387000007322,1.2603416442871094,2.6702880859375e-05,0.1111111111111111,0.5,0.1111111111111111,0.5,False,False,0.1111111111111111,0.5,0.1111111111111111,0.5,False,False
OK,paddleocr_v5_mobile,ocr_L29_V014_01,L29_V014,540,static_text,ĐÔI MẮT,ĐÔI MT,ĐÔI MT,0.8159191720059142,True,9.429357699998944,0.0489995000025373,0.0118041000023367,1.2603416442871094,0.0,0.1428571428571428,0.5,0.1428571428571428,0.5,False,False,0.1428571428571428,0.5,0.1428571428571428,0.5,False,False
OK,paddleocr_v5_mobile,ocr_L29_V014_02,L29_V014,1329,no_text,,ATV,HTV Qulme,0.005458984375,True,9.429357699998944,0.0456820999970659,0.0467798999998194,1.2603416442871094,2.288818359375e-05,1.0,1.0,1.0,1.0,False,False,1.0,1.0,1.0,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V014_03,L29_V014,2371,dynamic_overlay,xã Nguyễn Phích,Làng nghê dan dát Nguyn Phích,dan dát Nguyên Phích,0.6075949367088608,True,9.429357699998944,0.0515747999997984,0.0254696999982115,1.2603416442871094,0.0,1.2,1.6666666666666667,1.2,1.6666666666666667,False,False,0.5333333333333333,1.0,0.5333333333333333,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V014_04,L29_V014,5535,dynamic_overlay,MẮT,ĐÔI MÁT,MAT,0.499909810975063,True,9.429357699998944,0.0488409999998111,0.0130533999981707,1.2603416442871094,0.0,1.6666666666666667,2.0,1.6666666666666667,2.0,False,False,0.3333333333333333,1.0,0.3333333333333333,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V014_05,L29_V014,6345,dynamic_overlay,ĐÔI MẮT MÊ KÔNG,MEKONG,MEKONG DXOOMAL,0.8206896551724138,True,9.429357699998944,0.0471422999980859,0.0166444999995292,1.2603416442871094,0.0,0.7333333333333333,1.0,0.7333333333333333,1.0,False,False,0.9333333333333332,1.0,0.9333333333333332,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V014_06,L29_V014,8693,dynamic_overlay,ĐÔI MẮT MÊ KÔNG,MEKONG,MEKONG,0.8261325346312243,True,9.429357699998944,0.0494410999999672,0.0113673999985621,1.2603416442871094,3.814697265625e-06,0.7333333333333333,1.0,0.7333333333333333,1.0,False,False,0.7333333333333333,1.0,0.7333333333333333,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V014_07,L29_V014,11205,dynamic_overlay,ĐÔI MẮT MÊ KÔNG,MEKONG,,0.8667450531338547,True,9.429357699998944,0.0492857999997795,0.0068308999980217,1.2603416442871094,0.0,0.7333333333333333,1.0,0.7333333333333333,1.0,False,False,1.0,1.0,1.0,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V014_08,L29_V014,14175,dynamic_overlay,ĐÔI MẮT MÊ KÔNG,MEKONG,MEKONG UXOLMIAVI,0.942054433713784,True,9.429357699998944,0.0496409000006679,0.0141105000002426,1.2603416442871094,3.814697265625e-06,0.7333333333333333,1.0,0.7333333333333333,1.0,False,False,1.0666666666666669,1.0,1.0666666666666669,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V014_09,L29_V014,16026,dynamic_overlay,ĐÔI MẮT MÊ KÔNG,MEKONC,DOIMAT EKONG,0.7558428642466435,True,9.429357699998944,0.0533930999990843,0.0175356999970972,1.2603416442871094,3.814697265625e-06,0.8,1.0,0.8,1.0,False,False,0.5333333333333333,1.0,0.5333333333333333,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V014_10,L29_V014,19305,dynamic_overlay,ĐÔI MẮT,DOI MAT.,DÔI MAT,0.753968253968254,True,9.429357699998944,0.048979799998051,0.0134056999995664,1.2603416442871094,0.0,0.5714285714285714,1.0,0.4285714285714285,1.0,False,False,0.2857142857142857,1.0,0.2857142857142857,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V014_11,L29_V014,22680,dynamic_overlay,ĐÔI MẮT MÊ KÔNG,MEKONG,MEKONG,0.9180411063181934,True,9.429357699998944,0.0493682000014814,0.0118258000002242,1.2603416442871094,0.0,0.7333333333333333,1.0,0.7333333333333333,1.0,False,False,0.7333333333333333,1.0,0.7333333333333333,1.0,False,False
OK,paddleocr_v5_mobile,ocr_L29_V014_12,L29_V014,25515,static_text,Hoài Nam,Hoài Nam,Hoai Nam,0.9336470588235294,True,9.429357699998944,0.065431000002718,0.0181745000008959,1.2603416442871094,1.1444091796875e-05,0.0,0.0,0.0,0.0,True,True,0.125,0.5,0.125,0.5,False,False
OK,easyocr_det_vietocr,ocr_L29_V001_01,L29_V001,705,static_text,CÀ MAU,CÀ MAU,CÀ MAU,0.9333333333333332,True,5.352880300000834,0.3080312000020058,0.0427563000012014,0.753654956817627,0.0091705322265625,0.0,0.0,0.0,0.0,True,True,0.0,0.0,0.0,0.0,True,True
OK,easyocr_det_vietocr,ocr_L29_V001_02,L29_V001,1200,static_text,PHÁT,PHÁT,PHÁT,1.0,True,5.352880300000834,0.4871234000020195,0.0287031999978353,0.753654956817627,0.0011024475097656,0.0,0.0,0.0,0.0,True,True,0.0,0.0,0.0,0.0,True,True
OK,easyocr_det_vietocr,ocr_L29_V001_03,L29_V001,1331,no_text,,,1,0.0,False,5.352880300000834,0.1551669000000402,0.0211257000009936,0.753654956817627,0.0095596313476562,0.0,0.0,0.0,0.0,True,True,1.0,1.0,1.0,1.0,False,False
OK,easyocr_det_vietocr,ocr_L29_V001_04,L29_V001,4350,no_text,,HTV,1,0.0052864583333333,True,5.352880300000834,0.2443168999998306,0.0235635000026377,0.753654956817627,3.4332275390625e-05,1.0,1.0,1.0,1.0,False,False,1.0,1.0,1.0,1.0,False,False
OK,easyocr_det_vietocr,ocr_L29_V001_05,L29_V001,7492,dynamic_overlay,ĐÔI MẮT MÊ KÔNG,MFKONG,MFIKONG,0.9093072448439978,True,5.352880300000834,0.2966377000011562,0.0423657999999704,0.753654956817627,0.0009117126464843,0.7333333333333333,1.0,0.7333333333333333,1.0,False,False,0.7333333333333333,1.0,0.7333333333333333,1.0,False,False
OK,easyocr_det_vietocr,ocr_L29_V001_06,L29_V001,8850,dynamic_overlay,ĐÔI MẮT MÊ KÔNG,MEKONG,MIEKING,0.9798900235663788,True,5.352880300000834,0.3372701000007509,0.0427584999997634,0.753654956817627,0.0018501281738281,0.7333333333333333,1.0,0.7333333333333333,1.0,False,False,0.7333333333333333,1.0,0.7333333333333333,1.0,False,False
OK,easyocr_det_vietocr,ocr_L29_V001_07,L29_V001,12188,dynamic_overlay,ĐÔI MẮT,ĐỘI MÁT,ĐỘI MÁT,0.8527131782945736,True,5.352880300000834,0.3465361000016855,0.0423108999966643,0.753654956817627,0.0001487731933593,0.2857142857142857,1.0,0.2857142857142857,1.0,False,False,0.2857142857142857,1.0,0.2857142857142857,1.0,False,False
OK,easyocr_det_vietocr,ocr_L29_V001_08,L29_V001,13050,dynamic_overlay,MÊ KÔNG,MERONG,RONG,0.6343833368718553,True,5.352880300000834,0.3309100000005855,0.0285370000019611,0.753654956817627,0.0,0.5714285714285714,1.0,0.5714285714285714,1.0,False,False,0.7142857142857143,1.0,0.7142857142857143,1.0,False,False
OK,easyocr_det_vietocr,ocr_L29_V001_09,L29_V001,16952,no_text,,HIV,Con,0.0045355902777777,True,5.352880300000834,0.2016277000002446,0.031342999998742,0.753654956817627,0.0019798278808593,1.0,1.0,1.0,1.0,False,False,1.0,1.0,1.0,1.0,False,False
OK,easyocr_det_vietocr,ocr_L29_V001_10,L29_V001,19934,dynamic_overlay,ĐÔI MẮT,ĐỘI MẤT,ĐỘI MÁT,0.935374149659864,True,5.352880300000834,0.3713157999991381,0.0486567000007198,0.753654956817627,0.001861572265625,0.2857142857142857,1.0,0.2857142857142857,1.0,False,False,0.2857142857142857,1.0,0.2857142857142857,1.0,False,False
OK,easyocr_det_vietocr,ocr_L29_V001_11,L29_V001,22596,dynamic_overlay,ĐÔI MẮT,ĐÔI MAT,ĐÔI MAT,1.0,True,5.352880300000834,0.3431414999977278,0.0405728999976418,0.753654956817627,0.0001411437988281,0.1428571428571428,0.5,0.1428571428571428,0.5,False,False,0.1428571428571428,0.5,0.1428571428571428,0.5,False,False
OK,easyocr_det_vietocr,ocr_L29_V001_12,L29_V001,27000,static_text,ĐÀI TRUYỀN HÌNH TP. HỒ CHÍ MINH,ĐÀI TRUYỀN HÌNH TP. HỒ CHÍ MINH,ĐÀI TRUYỀN HÌNH TP. HỒ CHÍ MINH,0.9968847352024922,True,5.352880300000834,0.4593213999978616,0.1641866000027221,0.753654956817627,3.0517578125e-05,0.0,0.0,0.0,0.0,True,True,0.0,0.0,0.0,0.0,True,True
OK,easyocr_det_vietocr,ocr_L29_V004_01,L29_V004,695,static_text,CÀ MAU,CÀ MÁU,CÀ MÁU,1.0,True,5.352880300000834,0.3128462999993644,0.0371751000020594,0.753654956817627,0.0031967163085937,0.1666666666666666,0.5,0.1666666666666666,0.5,False,False,0.1666666666666666,0.5,0.1666666666666666,0.5,False,False
OK,easyocr_det_vietocr,ocr_L29_V004_02,L29_V004,1215,no_text,,HTV,1,0.0056510416666666,True,5.352880300000834,0.3802622000002884,0.0213255999988177,0.753654956817627,0.0,1.0,1.0,1.0,1.0,False,False,1.0,1.0,1.0,1.0,False,False
OK,easyocr_det_vietocr,ocr_L29_V004_03,L29_V004,1335,no_text,,Online,N,0.004453125,True,5.352880300000834,0.2041639999988547,0.0219418999986373,0.753654956817627,0.0010643005371093,1.0,1.0,1.0,1.0,False,False,1.0,1.0,1.0,1.0,False,False
OK,easyocr_det_vietocr,ocr_L29_V004_04,L29_V004,2798,dynamic_overlay,Gác kèo,Gác kèo Ống,Gác kèo,0.5269960391911611,True,5.352880300000834,0.3479615999967791,0.0485478000009607,0.753654956817627,0.0,0.5714285714285714,0.5,0.5714285714285714,0.5,False,False,0.0,0.0,0.0,0.0,True,True
OK,easyocr_det_vietocr,ocr_L29_V004_05,L29_V004,6611,dynamic_overlay,ĐÔI MẮT MÊ KÔNG,MEKONG,MEKONG,0.8838015955601803,True,5.352880300000834,0.3465732000004209,0.0366560000002209,0.753654956817627,0.0026435852050781,0.7333333333333333,1.0,0.7333333333333333,1.0,False,False,0.7333333333333333,1.0,0.7333333333333333,1.0,False,False
